record_id,canonical_name,provider,official_source_url,dataset_identifier,catalog_deposit_version,observed_deposit_version,version_matches_catalog,listing_result,expected_file_count,expected_bytes,file_index,file_path,file_bytes,mime_type,source_checksum_type,source_checksum_available,source_status,notes
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,135,recording.g3,1026,application/json,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,136,scenevideo.mp4,162656183,video/mp4,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,137,RuVersion,18,text/plain,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,138,participant,17,application/json,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,139,HuSerial,18,text/plain,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,140,RuSerial,18,text/plain,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,141,eventdata.gz,448,application/gzip,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,142,imudata.gz,1693177,application/gzip,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,143,snap0.jpg,111500,image/jpeg,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,144,gazedata.gz,815787,application/gzip,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,145,._meta,4096,application/octet-stream,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,146,recording.g3,1031,application/json,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,147,scenevideo.mp4,157421554,video/mp4,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,148,RuVersion,18,text/plain,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,149,participant,17,application/json,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,150,HuSerial,18,text/plain,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,151,RuSerial,18,text/plain,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,152,eventdata.gz,445,application/gzip,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,153,imudata.gz,1745380,application/gzip,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,154,snap0.jpg,142377,image/jpeg,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,155,gazedata.gz,834778,application/gzip,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,156,._meta,4096,application/octet-stream,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,157,recording.g3,1026,application/json,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,158,scenevideo.mp4,157231100,video/mp4,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,159,RuVersion,18,text/plain,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,160,participant,17,application/json,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,161,HuSerial,18,text/plain,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,162,RuSerial,18,text/plain,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,163,eventdata.gz,544,application/gzip,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,164,imudata.gz,2169131,application/gzip,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,165,snap0.jpg,122889,image/jpeg,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,166,gazedata.gz,2027187,application/gzip,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,167,._meta,4096,application/octet-stream,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,168,recording.g3,1024,application/json,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,169,scenevideo.mp4,202079050,video/mp4,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,170,RuVersion,18,text/plain,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,171,participant,17,application/json,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,172,HuSerial,18,text/plain,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,173,RuSerial,18,text/plain,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,174,eventdata.gz,455,application/gzip,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,175,imudata.gz,1796042,application/gzip,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,176,snap0.jpg,149641,image/jpeg,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,177,gazedata.gz,864572,application/gzip,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,figshare,https://doi.org/10.6084/m9.figshare.30520733.v1,30520733,1,1,True,official_file_listing_confirmed,217,2978555671,178,._meta,4096,application/octet-stream,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
